,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,coef_ajustement
20543,3654200039,2015-03-25,440707.14285714284,3,2.25,1530,1279,2.0,0,0,3,7,1116,414,2007,0,98177,47.7035,-122.35700000000001,1320,1427,1.1285714285714286
11995,2724049185,2015-03-25,197500.0,3,1.75,1430,4920,1.0,0,0,2,6,1430,0,1957,0,98118,47.5388,-122.275,1550,5646,1.1285714285714286
5285,2896600020,2015-03-25,519142.85714285716,3,1.75,1520,7700,1.0,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674,1.1285714285714286
15809,8567450080,2015-03-25,615071.4285714285,4,2.5,2755,11612,2.0,0,0,3,8,2755,0,2001,0,98019,47.7394,-121.965,2820,12831,1.1285714285714286
4041,1423089118,2015-03-25,557514.2857142857,4,2.25,1790,42000,1.0,0,0,3,7,1170,620,1983,0,98045,47.4819,-121.744,2060,50094,1.1285714285714286
21476,4092302096,2015-03-25,488671.4285714286,3,2.5,1270,1062,2.0,0,0,3,8,1060,210,2008,0,98105,47.6568,-122.321,1260,1112,1.1285714285714286
9884,7183000060,2015-03-25,293428.5714285714,4,2.5,2360,9647,1.0,0,2,3,8,1530,830,1964,0,98003,47.3367,-122.33200000000001,2580,9680,1.1285714285714286
20530,6891100330,2015-03-25,901728.5714285714,4,2.75,3340,5677,2.0,0,0,3,9,3340,0,2011,0,98052,47.708999999999996,-122.118,3240,5643,1.1285714285714286
2428,5137200140,2015-03-25,395000.0,4,2.75,2990,11210,1.0,0,1,4,8,1880,1110,1977,0,98023,47.3357,-122.336,2790,9858,1.1285714285714286
17410,3296900280,2015-03-25,479642.85714285716,3,2.5,1800,14036,2.0,0,0,3,8,1800,0,1993,0,98019,47.7334,-121.97,2450,14025,1.1285714285714286
8102,7461420230,2015-03-25,379764.2857142857,4,1.75,1760,7268,1.0,0,0,4,7,1080,680,1979,0,98058,47.4267,-122.148,1830,8786,1.1285714285714286
13132,4325700085,2015-03-25,470614.2857142857,3,1.0,1310,8514,1.0,0,0,4,7,1310,0,1953,0,98133,47.7502,-122.353,1310,8514,1.1285714285714286
520,1432400335,2015-03-25,325028.5714285714,3,1.0,1190,7560,1.0,0,0,5,6,1190,0,1958,0,98058,47.452,-122.177,1190,7560,1.1285714285714286
19111,5412300100,2015-03-25,270857.14285714284,3,1.75,1420,6984,1.0,0,0,4,7,980,440,1980,0,98030,47.3748,-122.18,1430,7875,1.1285714285714286
19259,8856004415,2015-03-25,189600.0,3,1.0,1150,8000,1.5,0,0,4,6,1150,0,1913,1957,98001,47.2749,-122.25200000000001,1170,9600,1.1285714285714286
13119,5127100210,2015-03-25,406285.71428571426,6,2.0,2210,9870,2.0,0,0,4,7,2210,0,1969,1995,98059,47.4751,-122.145,1390,9912,1.1285714285714286
6975,1687900170,2015-03-25,731314.2857142857,4,2.25,2170,8240,2.0,0,1,4,8,2170,0,1983,0,98006,47.5634,-122.12799999999999,2600,9898,1.1285714285714286
4158,7504110110,2015-03-25,812571.4285714285,3,2.5,2880,10126,2.0,0,0,4,10,2880,0,1985,0,98074,47.6319,-122.037,2960,10514,1.1285714285714286
8729,6383000690,2015-03-25,662584.2857142857,3,2.25,1670,6414,1.0,0,0,4,8,1670,0,1961,0,98117,47.6921,-122.38600000000001,2130,7035,1.1285714285714286
15795,6147650280,2015-03-25,355500.0,4,2.5,3130,5999,2.0,0,0,3,7,3130,0,2006,0,98042,47.3837,-122.09899999999999,3020,5997,1.1285714285714286
1124,5332200550,2015-03-25,569928.5714285715,3,1.0,1380,4000,1.5,0,0,3,7,1380,0,1910,0,98112,47.6261,-122.296,1690,4000,1.1285714285714286
4310,9528101032,2015-03-25,677142.8571428572,3,3.0,1520,1800,3.0,0,0,3,7,1520,0,2003,0,98115,47.6822,-122.32600000000001,1520,1500,1.1285714285714286
2834,324059112,2015-03-25,762350.0,4,2.75,2060,21344,1.0,0,0,2,8,1460,600,1978,0,98005,47.5934,-122.154,2060,16088,1.1285714285714286
5184,6067910130,2015-03-25,593628.5714285715,3,2.25,2000,18099,1.0,0,0,4,8,1250,750,1978,0,98006,47.5443,-122.18,2060,12000,1.1285714285714286
1469,2856102336,2015-03-25,735828.5714285715,3,2.0,1700,4080,1.0,0,0,4,7,850,850,1941,0,98117,47.6785,-122.39299999999999,1480,5100,1.1285714285714286
4297,2320069206,2015-03-25,247157.14285714284,3,1.0,1250,8276,1.5,0,0,5,6,1250,0,1939,0,98022,47.2092,-121.99700000000001,1250,8792,1.1285714285714286
8526,3330501120,2015-03-25,361142.85714285716,3,1.0,960,6180,1.0,0,0,4,6,960,0,1910,0,98118,47.5518,-122.279,1250,4120,1.1285714285714286
3948,8155820110,2015-03-25,400642.85714285716,3,1.75,1460,7203,1.0,0,0,3,7,1460,0,1990,0,98056,47.5049,-122.189,1570,7203,1.1285714285714286
12600,3025079003,2015-03-25,559207.1428571428,3,2.5,2010,57934,1.0,0,0,3,7,2010,0,1978,0,98014,47.6262,-121.96,2040,55527,1.1285714285714286
8628,823069044,2015-03-25,940607.8571428572,5,4.0,4460,269345,2.0,0,4,3,9,3330,1130,1996,0,98027,47.4992,-122.06,2670,115434,1.1285714285714286
5430,6383000825,2015-03-25,632000.0,2,1.0,1790,15783,1.0,0,0,4,8,1360,430,1959,0,98117,47.691,-122.387,1790,7494,1.1285714285714286
10356,7960100075,2015-03-25,564285.7142857143,3,2.0,1540,3600,1.0,0,0,3,7,890,650,1994,0,98122,47.6103,-122.296,1540,3600,1.1285714285714286
1548,5126900310,2015-03-25,169285.7142857143,2,1.0,1100,7200,1.0,0,0,4,6,1100,0,1944,0,98058,47.4752,-122.17200000000001,1390,7200,1.1285714285714286
8155,7856601110,2015-03-25,1067402.857142857,4,2.75,3360,9100,1.0,0,0,4,8,1760,1600,1973,0,98006,47.5641,-122.149,2620,8925,1.1285714285714286
11477,7852020340,2015-03-25,560900.0,3,2.5,2630,4611,2.0,0,0,3,8,2630,0,2001,0,98065,47.5322,-121.868,2220,5250,1.1285714285714286
4229,2917200615,2015-03-25,549275.7142857143,2,1.0,1200,6278,1.0,0,0,3,7,1080,120,1942,0,98103,47.7001,-122.351,1200,6211,1.1285714285714286
16053,8651442910,2015-03-25,279321.4285714286,4,2.0,1710,5200,1.0,0,0,4,7,910,800,1977,0,98042,47.3634,-122.09,1560,5200,1.1285714285714286
18384,4046710180,2015-03-25,744857.1428571428,3,3.5,3600,37982,2.0,0,0,4,8,3600,0,1996,0,98014,47.6982,-121.917,2050,18019,1.1285714285714286
13236,5412300410,2015-03-25,279885.71428571426,3,1.0,1420,8800,1.0,0,0,4,6,1090,330,1981,0,98030,47.3746,-122.181,1480,8000,1.1285714285714286
3852,3221079055,2015-03-25,414185.71428571426,3,2.5,2260,93218,1.0,0,2,4,6,2260,0,1998,0,98022,47.2582,-121.935,2180,111078,1.1285714285714286
5062,3172600151,2015-03-25,282142.85714285716,4,1.0,1550,7296,1.5,0,0,3,6,1550,0,1957,0,98106,47.5184,-122.366,1370,7680,1.1285714285714286
5534,458000235,2015-03-25,592500.0,4,2.0,1540,3740,1.0,0,0,4,7,770,770,1946,0,98117,47.6886,-122.375,1090,5080,1.1285714285714286
10035,1523560030,2015-03-25,777585.7142857143,4,2.5,2110,6069,2.0,0,0,3,9,2110,0,1999,0,98052,47.6374,-122.111,2180,9000,1.1285714285714286
4978,4365700130,2015-03-25,237000.0,3,1.0,1660,7440,1.0,0,0,3,7,1270,390,1957,0,98106,47.5242,-122.36200000000001,1540,7440,1.1285714285714286
2040,9471200200,2015-03-25,2857542.8571428573,4,4.25,5040,16048,1.0,0,3,3,10,3420,1620,1950,0,98105,47.6702,-122.26,3960,14000,1.1285714285714286
3319,9829200495,2015-03-25,1039414.2857142857,4,2.5,2310,5362,2.0,0,4,4,8,2010,300,1928,0,98122,47.6044,-122.28399999999999,2530,5960,1.1285714285714286
11566,9567800140,2015-03-25,349857.14285714284,3,1.0,1240,7194,1.0,0,0,3,6,1090,150,1936,0,98011,47.7636,-122.20200000000001,2090,8514,1.1285714285714286
1993,8807600340,2015-03-25,363400.0,3,1.0,1230,9660,1.0,0,0,3,7,1230,0,1968,0,98053,47.6829,-122.06,1380,10125,1.1285714285714286
6784,6819100345,2015-03-25,790000.0,4,1.75,2360,6000,1.0,0,0,3,7,1280,1080,1955,0,98109,47.6465,-122.35700000000001,1700,3460,1.1285714285714286
7886,3024059014,2015-03-25,2144285.714285714,4,2.25,3020,11489,1.5,1,3,5,10,2110,910,1916,1988,98040,47.5395,-122.21,3890,11489,1.1285714285714286
15042,8924100305,2015-03-25,964928.5714285714,4,3.0,2590,6250,2.0,0,2,3,9,2240,350,1964,0,98115,47.6774,-122.26700000000001,2260,6780,1.1285714285714286
15613,9310300185,2015-03-25,256185.7142857143,2,1.0,1040,9100,1.0,0,0,4,7,1040,0,1937,0,98133,47.7407,-122.34700000000001,1950,13228,1.1285714285714286
4715,3021049140,2015-03-25,338571.4285714286,4,2.5,2890,17349,2.0,0,0,3,8,2890,0,1994,0,98023,47.2822,-122.34,2330,22356,1.1285714285714286
5025,3362401611,2015-03-25,1314785.7142857143,4,3.75,3920,4500,3.0,0,0,3,8,3920,0,2013,0,98103,47.6805,-122.346,2040,3000,1.1285714285714286
12461,182000350,2015-03-25,324464.28571428574,5,2.0,2020,67953,1.5,0,0,4,7,1620,400,1936,0,98178,47.4891,-122.26299999999999,1270,13198,1.1285714285714286
19418,5418500650,2015-03-25,661342.8571428572,4,2.25,1930,8338,1.0,0,0,3,8,1930,0,1968,0,98125,47.7026,-122.285,2280,7616,1.1285714285714286
17623,822059059,2015-03-25,330107.14285714284,2,1.0,880,17743,1.0,0,0,4,5,880,0,1951,0,98031,47.4115,-122.197,1217,13000,1.1285714285714286
6534,8645530010,2015-03-25,332928.5714285714,3,2.0,1400,7384,1.0,0,0,3,7,1150,250,1979,0,98058,47.4655,-122.17399999999999,1820,7992,1.1285714285714286
20379,7852130460,2015-03-25,564285.7142857143,4,3.0,2520,4104,2.0,0,0,3,7,2520,0,2002,0,98065,47.5352,-121.88,2510,5015,1.1285714285714286
8933,2508800220,2015-03-25,320514.28571428574,4,2.5,1830,6360,2.0,0,0,3,8,1830,0,1994,0,98031,47.4184,-122.18,1830,6596,1.1285714285714286
16523,7436400020,2015-03-25,660214.2857142857,3,1.75,1840,7350,1.0,0,0,3,8,1370,470,1974,0,98033,47.6729,-122.166,1920,8518,1.1285714285714286
19383,3052700245,2015-03-25,846428.5714285714,4,2.0,2640,5000,2.0,0,0,3,7,2040,600,1949,0,98117,47.678000000000004,-122.375,1330,5000,1.1285714285714286
8740,1546600120,2015-03-25,936714.2857142857,4,2.25,3010,12202,1.0,0,0,4,9,3010,0,1959,0,98005,47.6387,-122.17399999999999,2480,10143,1.1285714285714286
4547,7224500300,2015-03-25,249414.2857142857,3,1.0,1240,5250,1.5,0,0,4,6,1240,0,1904,0,98055,47.4917,-122.206,1240,5250,1.1285714285714286
12217,824059324,2015-03-25,1636428.5714285714,4,3.5,3720,8301,2.0,0,0,3,10,2880,840,2008,0,98004,47.5885,-122.199,2080,9676,1.1285714285714286
5903,1250200605,2015-03-25,395000.0,3,1.0,1190,3600,1.5,0,0,3,6,1190,0,1904,0,98144,47.5985,-122.29799999999999,1680,3600,1.1285714285714286
15987,5104200470,2015-03-25,492057.14285714284,5,3.0,2720,9856,2.0,0,0,4,8,2720,0,1969,0,98059,47.4778,-122.146,1420,9685,1.1285714285714286
6506,1560930050,2015-03-25,629178.5714285715,3,2.0,2510,35255,1.0,0,2,3,9,2510,0,1994,0,98038,47.4012,-122.025,3140,36450,1.1285714285714286
46,8945200830,2015-03-25,237553.0,3,1.0,990,8528,1.0,0,0,3,6,990,0,1966,0,98023,47.3066,-122.37100000000001,1228,8840,1.1285714285714286
13969,3905081520,2015-03-25,705357.1428571428,4,2.75,2390,6979,2.0,0,0,3,8,2390,0,1993,0,98029,47.5703,-121.99600000000001,2090,6321,1.1285714285714286
7389,8669160010,2015-03-25,330107.14285714284,3,2.5,2095,3438,2.0,0,0,3,7,2095,0,2008,0,98002,47.3523,-122.213,1805,3402,1.1285714285714286
4674,2998800110,2015-03-25,1517928.5714285714,4,3.25,3440,4920,2.0,0,4,3,10,2520,920,2014,0,98116,47.5727,-122.40899999999999,2350,5166,1.1285714285714286
12866,8647800040,2015-03-25,316000.0,3,2.5,1600,6700,2.0,0,0,3,8,1600,0,1991,0,98042,47.3618,-122.074,1790,7577,1.1285714285714286
1841,4139460200,2015-03-25,1021357.1428571428,4,2.5,3330,9557,2.0,0,0,3,10,3330,0,1995,0,98006,47.5526,-122.102,3360,9755,1.1285714285714286
8854,7504100590,2015-03-25,818214.2857142857,4,2.25,3180,9600,2.0,0,0,3,10,3180,0,1984,0,98074,47.6313,-122.045,2840,10739,1.1285714285714286
2144,2473381090,2015-03-25,304714.28571428574,3,2.25,2390,7000,1.0,0,0,4,7,1990,400,1970,0,98058,47.4568,-122.169,1610,7000,1.1285714285714286
2360,1697000370,2015-03-25,264085.71428571426,3,1.0,1040,8122,1.0,0,0,5,7,1040,0,1971,0,98198,47.3731,-122.31200000000001,1470,8676,1.1285714285714286
5385,6817800840,2015-03-25,496571.4285714286,2,1.5,1330,15873,1.0,0,0,3,7,900,430,1984,0,98074,47.6359,-122.03299999999999,1610,12043,1.1285714285714286
12773,6979900330,2015-03-25,733571.4285714285,4,2.5,2630,28298,2.0,0,0,3,8,2630,0,1996,0,98053,47.6314,-121.96799999999999,2840,26071,1.1285714285714286
18799,9282801450,2015-03-25,407414.2857142857,5,2.75,2380,7500,1.0,0,0,3,7,1300,1080,1984,0,98178,47.5009,-122.235,2400,6000,1.1285714285714286
13647,8029550180,2015-03-25,507857.14285714284,4,2.5,2240,4616,2.0,0,0,3,7,1840,400,2001,0,98056,47.5118,-122.194,2260,5200,1.1285714285714286
2024,224069084,2015-03-25,536071.4285714285,3,1.0,1250,150117,1.0,0,0,3,7,1250,0,1975,0,98075,47.5956,-122.009,3060,50055,1.1285714285714286
482,6189200125,2015-03-25,959229.2857142857,3,3.0,2990,9773,2.0,0,0,4,8,2990,0,1973,0,98005,47.6344,-122.17399999999999,2230,11553,1.1285714285714286
19304,1312900180,2015-03-25,253928.57142857142,3,1.0,1250,7820,1.0,0,0,3,7,1250,0,1967,0,98001,47.3397,-122.291,1300,7920,1.1285714285714286
13324,2025049025,2015-03-25,902857.1428571428,4,2.0,2450,4400,1.0,0,0,3,7,1450,1000,1913,1980,98102,47.6414,-122.32700000000001,1890,1386,1.1285714285714286
3538,1844500025,2015-03-25,400642.85714285716,4,1.0,1410,7693,1.5,0,0,4,7,1410,0,1953,0,98133,47.7604,-122.331,1330,8395,1.1285714285714286
16025,1370801440,2015-03-25,1580000.0,4,2.5,3520,7815,2.0,0,3,3,10,3140,380,1929,0,98199,47.6429,-122.412,2790,6644,1.1285714285714286
814,4045100075,2015-03-25,2708571.4285714286,4,4.25,4890,15188,2.0,0,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201,1.1285714285714286
8803,34001765,2015-03-25,789943.5714285714,3,3.25,2230,5460,1.0,0,1,4,8,1430,800,1977,0,98136,47.53,-122.38799999999999,2070,5600,1.1285714285714286
3416,7227501745,2015-03-25,415314.2857142857,4,2.0,3160,11193,1.0,0,0,5,6,2410,750,1942,0,98056,47.4937,-122.184,1020,5940,1.1285714285714286
14247,316000145,2015-03-25,265214.28571428574,4,1.0,1360,7132,1.5,0,0,3,6,1360,0,1941,0,98168,47.5054,-122.301,1280,7175,1.1285714285714286
17952,272000945,2015-03-25,932200.0,3,3.25,2330,4000,1.0,0,2,3,10,1730,600,1964,2000,98144,47.5882,-122.295,2080,4000,1.1285714285714286
15862,8587400050,2015-03-25,801285.7142857143,3,2.75,2210,7660,1.0,0,1,4,7,1460,750,1968,0,98116,47.5619,-122.4,2110,8750,1.1285714285714286
13975,7853210210,2015-03-25,474000.0,3,2.5,1970,3667,2.0,0,0,3,7,1970,0,2004,0,98065,47.5321,-121.851,1970,3739,1.1285714285714286
5373,3148750050,2015-03-25,260700.0,3,2.5,1370,7247,2.0,0,0,3,7,1370,0,1995,0,98032,47.3767,-122.303,1720,8085,1.1285714285714286
10338,3577000116,2015-03-25,767428.5714285714,4,1.0,2200,12137,1.0,0,4,4,8,1640,560,1956,0,98028,47.7473,-122.26100000000001,3250,17153,1.1285714285714286
12318,2025700260,2015-03-25,292864.28571428574,3,2.25,1490,7589,2.0,0,0,3,7,1490,0,1993,0,98038,47.3474,-122.037,1510,6603,1.1285714285714286
14365,2268000180,2015-03-25,259571.42857142858,3,1.0,1250,9035,1.0,0,0,4,7,1250,0,1970,0,98003,47.275,-122.302,1350,10425,1.1285714285714286
15206,7518505610,2015-03-25,531557.1428571428,2,1.0,840,5100,1.0,0,0,4,7,840,0,1949,0,98117,47.6779,-122.384,1550,5100,1.1285714285714286
13496,5634500688,2015-03-25,1272464.2857142857,6,3.25,3870,24700,2.0,0,0,3,10,2520,1350,1989,0,98028,47.7517,-122.23299999999999,2360,30030,1.1285714285714286
14603,2624049103,2015-03-25,506728.5714285714,2,1.0,1250,4576,1.0,0,0,3,6,1040,210,1925,0,98118,47.5387,-122.266,1550,5000,1.1285714285714286
18646,643000110,2015-03-25,279321.4285714286,3,1.0,1660,11060,1.0,0,0,4,7,1110,550,1962,0,98003,47.3311,-122.32600000000001,1890,11060,1.1285714285714286
14819,6699930530,2015-03-25,421521.4285714286,4,2.5,2610,4978,2.0,0,0,3,8,2610,0,2004,0,98038,47.3438,-122.04,2470,5024,1.1285714285714286
13579,7266200085,2015-03-25,880285.7142857143,5,1.75,2330,3800,1.5,0,0,3,7,1360,970,1927,0,98115,47.6835,-122.30799999999999,2100,3800,1.1285714285714286
5384,3629920630,2015-03-25,720028.5714285715,3,2.5,2170,5000,2.0,0,0,3,9,2170,0,2003,0,98029,47.5453,-121.99600000000001,2170,5000,1.1285714285714286
18995,723049219,2015-03-25,237000.0,3,1.0,880,10800,1.0,0,0,3,6,880,0,1942,0,98146,47.4949,-122.338,1100,8820,1.1285714285714286
11043,8562740370,2015-03-25,847557.1428571428,4,2.5,2790,6538,2.0,0,0,3,9,2790,0,2003,0,98027,47.5349,-122.066,2990,6538,1.1285714285714286
1306,853400240,2015-03-25,955900.0,6,2.5,3010,17864,2.0,0,0,3,8,3010,0,1969,0,98177,47.7209,-122.37200000000001,2560,11532,1.1285714285714286
9443,136000220,2015-03-25,669242.8571428572,2,2.5,2000,2500,3.0,0,1,3,8,1810,190,1994,0,98116,47.5788,-122.396,1970,5650,1.1285714285714286
2718,546000045,2015-03-25,476821.4285714286,2,1.0,800,4046,1.0,0,0,3,7,800,0,1940,0,98117,47.6895,-122.382,1400,4046,1.1285714285714286
11008,4363700200,2015-03-25,214428.57142857142,4,1.0,1190,7920,1.0,0,0,3,6,890,300,1951,0,98126,47.5305,-122.37100000000001,1140,7920,1.1285714285714286
11168,624110810,2015-03-25,1207571.4285714286,3,3.25,3730,13264,2.0,0,0,3,9,3730,0,1989,0,98077,47.7246,-122.059,3730,14933,1.1285714285714286
10568,179000240,2015-03-25,327850.0,4,2.5,1680,3000,2.0,0,0,3,7,1680,0,2003,0,98178,47.494,-122.279,1420,5500,1.1285714285714286
15643,6844701680,2015-03-25,513500.0,2,1.5,1260,5100,1.0,0,0,3,7,1260,0,1941,0,98115,47.6914,-122.288,1640,5100,1.1285714285714286
16738,3977630130,2015-03-25,165110.0,3,1.0,1200,9668,1.0,0,0,5,6,1200,0,1975,0,98092,47.3156,-122.12799999999999,1200,9800,1.1285714285714286
13439,1223059081,2015-03-25,541714.2857142857,3,1.75,1960,43995,1.0,0,0,3,7,1960,0,1970,0,98059,47.4915,-122.10600000000001,1960,42253,1.1285714285714286
7491,243000380,2015-03-26,412076.1455525606,3,1.75,2080,7800,1.0,0,0,5,7,1220,860,1955,0,98166,47.4536,-122.355,1770,7860,1.1289757412398922
12359,8078550320,2015-03-26,327402.96495956875,3,2.0,1260,7346,1.0,0,0,3,7,1260,0,1987,0,98031,47.4034,-122.176,1460,7363,1.1289757412398922
18393,3879901285,2015-03-26,1388640.1617250673,3,2.5,2660,1967,3.0,0,3,3,9,1870,790,2007,0,98119,47.6264,-122.363,1640,1369,1.1289757412398922
19467,2922700865,2015-03-26,870440.2964959568,4,2.0,2220,3760,1.5,0,0,4,7,1370,850,1929,0,98117,47.6876,-122.368,1620,3760,1.1289757412398922
7487,326069027,2015-03-26,781815.7008086253,3,2.5,2420,198198,2.0,0,0,3,9,2420,0,1997,0,98077,47.772,-122.022,2780,179467,1.1289757412398922
15076,522059352,2015-03-26,405076.49595687335,4,2.5,2155,8140,2.0,0,0,3,8,2155,0,1996,0,98031,47.4204,-122.20100000000001,2155,7245,1.1289757412398922
6261,8823902005,2015-03-26,957371.4285714286,5,1.75,2290,4320,2.0,0,0,3,7,1980,310,1928,0,98105,47.663999999999994,-122.31,2870,4320,1.1289757412398922
11112,5705500075,2015-03-26,438042.58760107815,2,1.75,800,4800,1.0,0,0,4,6,800,0,1922,0,98136,47.5559,-122.396,1090,5000,1.1289757412398922
18685,3325069064,2015-03-26,1187682.4797843667,3,1.0,1860,44431,1.0,0,0,4,6,1860,0,1947,0,98074,47.6057,-122.038,2000,44431,1.1289757412398922
6729,9429000170,2015-03-26,697650.5592991913,4,2.5,2410,7950,2.0,0,0,3,8,2410,0,1997,0,98034,47.7185,-122.226,1920,7713,1.1289757412398922
12031,7230400400,2015-03-26,469089.4204851752,3,2.0,1220,17652,1.0,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,1.1289757412398922
1589,2004100075,2015-03-26,374819.94609164423,2,1.0,1150,8138,1.0,0,0,3,7,1150,0,1954,0,98155,47.736999999999995,-122.325,1300,8139,1.1289757412398922
7188,7613700660,2015-03-26,856666.7924528302,5,2.25,1750,5000,1.0,0,0,3,8,960,790,1940,0,98105,47.6589,-122.27600000000001,2580,5000,1.1289757412398922
7730,2600010220,2015-03-26,1411219.6765498652,4,2.5,4040,11350,2.0,0,2,4,10,3690,350,1984,0,98006,47.559,-122.162,3770,12382,1.1289757412398922
17377,6821102385,2015-03-26,377077.897574124,2,1.0,900,1818,2.0,0,0,4,7,900,0,1945,0,98199,47.6485,-122.397,1570,1830,1.1289757412398922
7729,3869900155,2015-03-26,383851.75202156336,2,2.0,1250,1178,2.0,0,0,3,7,980,270,1996,0,98136,47.5426,-122.387,1270,1242,1.1289757412398922
9164,8945300110,2015-03-26,221279.24528301886,3,1.0,1000,8470,1.0,0,0,4,6,1000,0,1963,0,98023,47.3056,-122.37,1020,8470,1.1289757412398922
13511,3121069038,2015-03-26,400786.38814016175,3,2.5,2620,78843,1.0,0,3,4,7,1310,1310,1964,0,98092,47.2584,-122.09299999999999,2330,130244,1.1289757412398922
10179,123059046,2015-03-26,531747.5741239892,4,2.25,3410,57063,2.0,0,0,4,8,2410,1000,1978,0,98059,47.505,-122.11,2870,145490,1.1289757412398922
15267,3022039069,2015-03-26,338692.7223719677,3,1.0,1290,12415,1.5,0,0,3,6,1290,0,1908,0,98070,47.3719,-122.461,1620,12415,1.1289757412398922
10220,8947250060,2015-03-26,330225.4043126685,4,2.5,1610,4568,2.0,0,0,3,7,1610,0,2006,0,98001,47.3351,-122.289,1834,4604,1.1289757412398922
1455,1559900200,2015-03-26,431268.73315363884,3,2.25,1800,4500,2.0,0,0,3,7,1800,0,1995,0,98019,47.7462,-121.98,1760,6589,1.1289757412398922
1281,7955030060,2015-03-26,389496.6307277628,3,1.0,1250,17380,1.0,0,0,4,7,1250,0,1970,0,98072,47.7502,-122.10799999999999,1410,18200,1.1289757412398922
7759,1862400353,2015-03-26,813991.5094339623,4,2.75,2690,5400,2.0,0,0,3,7,2210,480,1940,2009,98117,47.6963,-122.367,1620,5400,1.1289757412398922
1602,3623500135,2015-03-26,903180.5929919138,4,2.25,2350,10664,1.0,0,1,2,7,1510,840,1952,0,98040,47.5743,-122.238,2350,10140,1.1289757412398922
4110,7140700850,2015-03-26,395141.5094339623,4,2.5,2560,5428,2.0,0,0,3,8,2560,0,2012,0,98042,47.3835,-122.095,2620,5428,1.1289757412398922
5831,2386000170,2015-03-26,1095106.4690026955,4,2.75,4430,74358,2.0,0,0,3,10,4430,0,1990,0,98053,47.6392,-121.988,3820,80875,1.1289757412398922
15853,7943000020,2015-03-26,206602.56064690027,2,1.0,760,7272,1.0,0,0,4,7,760,0,1980,0,98003,47.3205,-122.33,1370,7866,1.1289757412398922
522,726049331,2015-03-26,581422.5067385444,5,3.0,2530,5105,1.0,0,0,3,8,1520,1010,2005,0,98133,47.7546,-122.34100000000001,2290,4011,1.1289757412398922
18431,5631500191,2015-03-26,671740.5660377359,3,2.5,2550,6677,2.0,0,0,3,8,2550,0,2002,0,98028,47.7336,-122.23200000000001,1930,7217,1.1289757412398922
16065,8018600655,2015-03-26,316113.2075471698,4,3.0,2460,9606,1.0,0,0,3,8,2460,0,2012,0,98168,47.4889,-122.31700000000001,1730,7500,1.1289757412398922
15596,5468780020,2015-03-26,372561.9946091644,4,2.5,2210,5929,2.0,0,0,3,8,2210,0,2004,0,98042,47.35,-122.139,2200,5901,1.1289757412398922
14648,646910150,2015-03-26,207449.29245283018,3,2.5,1770,3451,2.0,0,0,3,7,1770,0,2004,0,98055,47.4325,-122.197,1490,2138,1.1289757412398922
9396,126039599,2015-03-26,536263.4770889488,4,2.25,1800,7200,1.0,0,0,3,7,1230,570,1979,0,98177,47.7717,-122.376,2260,7498,1.1289757412398922
5457,3630120190,2015-03-26,745123.9892183288,3,2.5,2330,3995,2.0,0,0,3,9,2330,0,2006,0,98029,47.5542,-122.001,2330,3740,1.1289757412398922
